,date,code,class,avg
0,2007-001,gyeongju,0,0.2191102404418004
1,2007-001,gyeongju,1,0.2370223455721214
2,2007-001,gyeongju,2,0.1720527095676149
3,2007-001,gyeongju,3,0.2050439957417422
4,2007-009,gyeongju,0,0.2253826841469366
5,2007-009,gyeongju,1,0.2447128836813547
6,2007-009,gyeongju,2,0.1750675972228447
7,2007-009,gyeongju,3,0.2095005159127036
8,2007-017,gyeongju,0,0.208130015564547
9,2007-017,gyeongju,1,0.2153860434109538
10,2007-017,gyeongju,2,0.1640516202052078
11,2007-017,gyeongju,3,0.1891993346770943
12,2007-025,gyeongju,0,0.2106579997696797
13,2007-025,gyeongju,1,0.2229202917395424
14,2007-025,gyeongju,2,0.1598120121046674
15,2007-025,gyeongju,3,0.1900067766643156
16,2007-033,gyeongju,0,0.1956999083177602
17,2007-033,gyeongju,1,0.206626919261739
18,2007-033,gyeongju,2,0.1526394570144571
19,2007-033,gyeongju,3,0.1775593089928699
20,2007-041,gyeongju,0,0.2111472530808552
21,2007-041,gyeongju,1,0.2286119978510838
22,2007-041,gyeongju,2,0.174086973508899
23,2007-041,gyeongju,3,0.1987244557696819
24,2007-049,gyeongju,0,0.2125065519000406
25,2007-049,gyeongju,1,0.22767402888772
26,2007-049,gyeongju,2,0.1867581655955792
27,2007-049,gyeongju,3,0.2050924832346047
28,2007-057,gyeongju,0,0.2102874079996881
29,2007-057,gyeongju,1,0.2242383991292145
30,2007-057,gyeongju,2,0.1710874318991904
31,2007-057,gyeongju,3,0.194978653611982
32,2007-065,gyeongju,0,0.2130711367675132
33,2007-065,gyeongju,1,0.2284086809476783
34,2007-065,gyeongju,2,0.1819294979705794
35,2007-065,gyeongju,3,0.2023957336613822
36,2007-073,gyeongju,0,0.1921258441803748
37,2007-073,gyeongju,1,0.2035754856925068
38,2007-073,gyeongju,2,0.1644434477808773
39,2007-073,gyeongju,3,0.1810521187654427
40,2007-081,gyeongju,0,0.2258591137483751
41,2007-081,gyeongju,1,0.2355978555789855
42,2007-081,gyeongju,2,0.1867319885453136
43,2007-081,gyeongju,3,0.2100521488874726
44,2007-089,gyeongju,0,0.2371916377030557
45,2007-089,gyeongju,1,0.2542618941365773
46,2007-089,gyeongju,2,0.2085091227020974
47,2007-089,gyeongju,3,0.2263226013516522
48,2007-097,gyeongju,0,0.2927493369361735
49,2007-097,gyeongju,1,0.3023689963647102
50,2007-097,gyeongju,2,0.2680623369309435
51,2007-097,gyeongju,3,0.2822765383836625
52,2007-105,gyeongju,0,0.3669583595684452
53,2007-105,gyeongju,1,0.362197875830039
54,2007-105,gyeongju,2,0.4393224732846061
55,2007-105,gyeongju,3,0.3966058544828045
56,2007-113,gyeongju,0,0.4451298361135554
57,2007-113,gyeongju,1,0.4485511963791842
58,2007-113,gyeongju,2,0.5622730715892605
59,2007-113,gyeongju,3,0.4993399698273036
