,date,code,class,avg
0,2017-001,juwang,0,0.1908096993849385
1,2017-001,juwang,1,0.2018608512321912
2,2017-001,juwang,2,0.157003745310976
3,2017-001,juwang,3,0.180950567563503
4,2017-009,juwang,0,0.2053673899164644
5,2017-009,juwang,1,0.2138609596782384
6,2017-009,juwang,2,0.1661895516796786
7,2017-009,juwang,3,0.1962581511483409
8,2017-017,juwang,0,0.187848672929444
9,2017-017,juwang,1,0.2008579302186432
10,2017-017,juwang,2,0.1653927141094707
11,2017-017,juwang,3,0.1880966892378254
12,2017-025,juwang,0,0.218442778870914
13,2017-025,juwang,1,0.235616328456217
14,2017-025,juwang,2,0.1962130424895941
15,2017-025,juwang,3,0.2202568843231303
16,2017-033,juwang,0,0.1910871484137754
17,2017-033,juwang,1,0.2011913040689863
18,2017-033,juwang,2,0.1590523079532779
19,2017-033,juwang,3,0.1829134662686556
20,2017-041,juwang,0,0.1919964589640033
21,2017-041,juwang,1,0.202919239491476
22,2017-041,juwang,2,0.162286525852798
23,2017-041,juwang,3,0.1871814850474804
24,2017-049,juwang,0,0.1971504593640007
25,2017-049,juwang,1,0.2068619392864473
26,2017-049,juwang,2,0.166600457290768
27,2017-049,juwang,3,0.1896229795568203
28,2017-057,juwang,0,0.1915422458100989
29,2017-057,juwang,1,0.2063154537130452
30,2017-057,juwang,2,0.1642186213265242
31,2017-057,juwang,3,0.1883712863581699
32,2017-065,juwang,0,0.2072546706247691
33,2017-065,juwang,1,0.2180505695923106
34,2017-065,juwang,2,0.1842799691799694
35,2017-065,juwang,3,0.2035864016467569
36,2017-073,juwang,0,0.228005432151399
37,2017-073,juwang,1,0.2360898462458614
38,2017-073,juwang,2,0.2008952536889079
39,2017-073,juwang,3,0.2211976094148786
40,2017-081,juwang,0,0.1883869150939339
41,2017-081,juwang,1,0.2014538070544595
42,2017-081,juwang,2,0.1671722358544895
43,2017-081,juwang,3,0.184947263645286
44,2017-089,juwang,0,0.2136808137129375
45,2017-089,juwang,1,0.2268871465959906
46,2017-089,juwang,2,0.1888929600206255
47,2017-089,juwang,3,0.2100823719714622
48,2017-097,juwang,0,0.2420073759734924
49,2017-097,juwang,1,0.2553172425363249
50,2017-097,juwang,2,0.2181453046626227
51,2017-097,juwang,3,0.2382854829289961
52,2017-105,juwang,0,0.2990922633432535
53,2017-105,juwang,1,0.3081338353171489
54,2017-105,juwang,2,0.2812522949965991
55,2017-105,juwang,3,0.2973543918471412
56,2017-113,juwang,0,0.4880228246002875
57,2017-113,juwang,1,0.4960492498343471
58,2017-113,juwang,2,0.5415835665199518
59,2017-113,juwang,3,0.5209466835307908
60,2017-121,juwang,0,0.4578280569028078
61,2017-121,juwang,1,0.4633721637864953
62,2017-121,juwang,2,0.4734689768366442
63,2017-121,juwang,3,0.4733009070454833
64,2017-129,juwang,0,0.5094318933740393
65,2017-129,juwang,1,0.5188687671508541
66,2017-129,juwang,2,0.567533481336496
67,2017-129,juwang,3,0.5425370070427773
68,2017-137,juwang,0,0.530692933807106
69,2017-137,juwang,1,0.5442508010339249
70,2017-137,juwang,2,0.5947644291240499
71,2017-137,juwang,3,0.5705100909542219
72,2017-145,juwang,0,0.6031768103706608
73,2017-145,juwang,1,0.6145939954825694
74,2017-145,juwang,2,0.6709258423034533
75,2017-145,juwang,3,0.651005871531512
76,2017-153,juwang,0,0.5726162131000428
77,2017-153,juwang,1,0.5886359081729812
78,2017-153,juwang,2,0.645914950394181
79,2017-153,juwang,3,0.6168016116281517
80,2017-161,juwang,0,0.5969145675724052
81,2017-161,juwang,1,0.6148827467775794
82,2017-161,juwang,2,0.6732475576445828
83,2017-161,juwang,3,0.6422872458378927
84,2017-169,juwang,0,0.588197717741998
85,2017-169,juwang,1,0.6056352616092364
86,2017-169,juwang,2,0.6712889490875934
87,2017-169,juwang,3,0.636405986519964
88,2017-177,juwang,0,0.511251117912326
89,2017-177,juwang,1,0.4971133008503673
90,2017-177,juwang,2,0.5376739850798017
91,2017-177,juwang,3,0.5340289478263236
