,date,code,class,avg
0,2004-001,jiri,0,0.1600651861338395
1,2004-001,jiri,1,0.1800446313402619
2,2004-001,jiri,2,0.1542025229915104
3,2004-001,jiri,3,0.1576964643686361
4,2004-009,jiri,0,0.1657789241479444
5,2004-009,jiri,1,0.1961813816703037
6,2004-009,jiri,2,0.1560244653435533
7,2004-009,jiri,3,0.1639208671615684
8,2004-017,jiri,0,0.1617702610725098
9,2004-017,jiri,1,0.1899325174096044
10,2004-017,jiri,2,0.1639565835968756
11,2004-017,jiri,3,0.1595435827356524
12,2004-025,jiri,0,0.160048042889791
13,2004-025,jiri,1,0.2026598402210158
14,2004-025,jiri,2,0.1625835267893
15,2004-025,jiri,3,0.1732970497523873
16,2004-033,jiri,0,0.1659766089467383
17,2004-033,jiri,1,0.1918132488537669
18,2004-033,jiri,2,0.1629633475556207
19,2004-033,jiri,3,0.161108939957428
20,2004-041,jiri,0,0.1735880342909887
21,2004-041,jiri,1,0.1987255361403145
22,2004-041,jiri,2,0.165171465333473
23,2004-041,jiri,3,0.1682598488995288
24,2004-049,jiri,0,0.1798205582532464
25,2004-049,jiri,1,0.2051709736488678
26,2004-049,jiri,2,0.1767623513329326
27,2004-049,jiri,3,0.1736047564899503
28,2004-057,jiri,0,0.1665179514947496
29,2004-057,jiri,1,0.1847379015755818
30,2004-057,jiri,2,0.1538646657120624
31,2004-057,jiri,3,0.1603662338003742
32,2004-065,jiri,0,0.2138125600632828
33,2004-065,jiri,1,0.2186271794506951
34,2004-065,jiri,2,0.1984390843388697
35,2004-065,jiri,3,0.2133201617556704
36,2004-073,jiri,0,0.1902369277875539
37,2004-073,jiri,1,0.2106442292163852
38,2004-073,jiri,2,0.1807680225474446
39,2004-073,jiri,3,0.1866341090231675
40,2004-081,jiri,0,0.1969291487294324
41,2004-081,jiri,1,0.2192830416408306
42,2004-081,jiri,2,0.1946968318845589
43,2004-081,jiri,3,0.1917658987067805
44,2004-089,jiri,0,0.2102886200190929
45,2004-089,jiri,1,0.2323333402076218
46,2004-089,jiri,2,0.1997480425151602
47,2004-089,jiri,3,0.2155922403533184
48,2004-097,jiri,0,0.2318861121962719
49,2004-097,jiri,1,0.2493363614728807
50,2004-097,jiri,2,0.2181627273197945
51,2004-097,jiri,3,0.2176591859287817
52,2004-105,jiri,0,0.2979554599002011
53,2004-105,jiri,1,0.3428158192436712
54,2004-105,jiri,2,0.3458526124732876
55,2004-105,jiri,3,0.2857152692064368
56,2004-113,jiri,0,0.3377976131609655
57,2004-113,jiri,1,0.3930919294488147
58,2004-113,jiri,2,0.4394939382130213
59,2004-113,jiri,3,0.3389364959273349
60,2004-121,jiri,0,0.4109627847484274
61,2004-121,jiri,1,0.4506306622540493
62,2004-121,jiri,2,0.5491600864533979
63,2004-121,jiri,3,0.414018371056635
64,2004-129,jiri,0,0.5552242611226377
65,2004-129,jiri,1,0.5557168083222072
66,2004-129,jiri,2,0.6667008738805066
67,2004-129,jiri,3,0.5781703077807215
68,2004-137,jiri,0,0.593450656719661
69,2004-137,jiri,1,0.5687764305077241
70,2004-137,jiri,2,0.6938039866095398
71,2004-137,jiri,3,0.6095008544245554
72,2004-145,jiri,0,0.6077941170232724
73,2004-145,jiri,1,0.5731100104309411
74,2004-145,jiri,2,0.7163322859318259
75,2004-145,jiri,3,0.6513457532805236
76,2004-153,jiri,0,0.6389713620223043
77,2004-153,jiri,1,0.6037632509702262
78,2004-153,jiri,2,0.7120407853897432
79,2004-153,jiri,3,0.6641045289389154
80,2004-161,jiri,0,0.6893216974126603
81,2004-161,jiri,1,0.6441462460255561
82,2004-161,jiri,2,0.7592560401888776
83,2004-161,jiri,3,0.7158787088634793
84,2004-169,jiri,0,0.4237863546718399
85,2004-169,jiri,1,0.4155543600130673
86,2004-169,jiri,2,0.4596003263224642
87,2004-169,jiri,3,0.4028762918003825
88,2004-177,jiri,0,0.6222010075784231
89,2004-177,jiri,1,0.5833486099126356
90,2004-177,jiri,2,0.6551261884820857
91,2004-177,jiri,3,0.6363036985894189
92,2004-185,jiri,0,0.6251860530876905
93,2004-185,jiri,1,0.5943948410362602
94,2004-185,jiri,2,0.668718565398701
95,2004-185,jiri,3,0.6461432115335536
96,2004-193,jiri,0,0.6168258391329807
97,2004-193,jiri,1,0.581996360385124
98,2004-193,jiri,2,0.6529272315394564
99,2004-193,jiri,3,0.6244643597355802
100,2004-201,jiri,0,0.5773516410168129
101,2004-201,jiri,1,0.5712918812886492
102,2004-201,jiri,2,0.6184456734514343
103,2004-201,jiri,3,0.5941504016252338
104,2004-209,jiri,0,0.5936838251547836
105,2004-209,jiri,1,0.572353766653121
106,2004-209,jiri,2,0.6307388481708175
107,2004-209,jiri,3,0.6063535604435697
108,2004-217,jiri,0,0.4199400603089891
109,2004-217,jiri,1,0.4650121359042983
110,2004-217,jiri,2,0.52493210644799
111,2004-217,jiri,3,0.4672218795028925
112,2004-225,jiri,0,0.441907069557194
113,2004-225,jiri,1,0.4584492341972264
114,2004-225,jiri,2,0.510919728830833
115,2004-225,jiri,3,0.4367784678044387
116,2004-233,jiri,0,0.5304470362350617
117,2004-233,jiri,1,0.5137835821157151
118,2004-233,jiri,2,0.5576120181562679
119,2004-233,jiri,3,0.5355614459444481
120,2004-241,jiri,0,0.4786224865151381
121,2004-241,jiri,1,0.4513775871994899
122,2004-241,jiri,2,0.5063661817281662
123,2004-241,jiri,3,0.4779394376584159
124,2004-249,jiri,0,0.566393944466463
125,2004-249,jiri,1,0.5561935108791496
126,2004-249,jiri,2,0.6046213316439221
127,2004-249,jiri,3,0.5781209582747056
128,2004-257,jiri,0,0.4403108150004138
129,2004-257,jiri,1,0.4537140971047154
130,2004-257,jiri,2,0.5033458742540773
131,2004-257,jiri,3,0.4543645143151163
132,2004-265,jiri,0,0.4397864405315809
133,2004-265,jiri,1,0.4633772300320661
134,2004-265,jiri,2,0.503629494394953
135,2004-265,jiri,3,0.4835878362888101
136,2004-273,jiri,0,0.3977499391826323
137,2004-273,jiri,1,0.4066213224107733
138,2004-273,jiri,2,0.4474438149654453
139,2004-273,jiri,3,0.4052888299128012
140,2004-281,jiri,0,0.3233215432961637
141,2004-281,jiri,1,0.3500422497067902
142,2004-281,jiri,2,0.3684070732830208
143,2004-281,jiri,3,0.3261007950681049
144,2004-289,jiri,0,0.3041075508216599
145,2004-289,jiri,1,0.3299699035035096
146,2004-289,jiri,2,0.3526700906760976
147,2004-289,jiri,3,0.2981069670437
148,2004-297,jiri,0,0.2466185191885037
149,2004-297,jiri,1,0.2822116822678955
150,2004-297,jiri,2,0.2520145492795138
151,2004-297,jiri,3,0.2249447783999081
152,2004-305,jiri,0,0.2377527144104128
153,2004-305,jiri,1,0.2635976778834447
154,2004-305,jiri,2,0.2291599576397035
155,2004-305,jiri,3,0.2248264415301862
156,2004-313,jiri,0,0.2272570274058218
157,2004-313,jiri,1,0.2454251230521945
158,2004-313,jiri,2,0.1922315905840121
159,2004-313,jiri,3,0.221522491672479
160,2004-321,jiri,0,0.2028992023183344
161,2004-321,jiri,1,0.221750292338334
162,2004-321,jiri,2,0.1802519128449503
163,2004-321,jiri,3,0.185421475635781
164,2004-329,jiri,0,0.2078617077284222
165,2004-329,jiri,1,0.2302033888795908
166,2004-329,jiri,2,0.1709296487486294
167,2004-329,jiri,3,0.1973681892187124
168,2004-337,jiri,0,0.1914871595339067
169,2004-337,jiri,1,0.2166820158385984
170,2004-337,jiri,2,0.1740464551656835
171,2004-337,jiri,3,0.18284412984356
172,2004-345,jiri,0,0.1853191048353837
173,2004-345,jiri,1,0.2182036484455069
174,2004-345,jiri,2,0.1647664242951555
175,2004-345,jiri,3,0.1805092283500936
176,2004-353,jiri,0,0.1673726706493589
177,2004-353,jiri,1,0.1953953583594016
178,2004-353,jiri,2,0.1492625205090808
179,2004-353,jiri,3,0.1546256925175293
180,2004-361,jiri,0,0.1938586070669063
181,2004-361,jiri,1,0.2286743855070329
182,2004-361,jiri,2,0.1769450609965993
183,2004-361,jiri,3,0.1923425864239374
