,date,code,class,avg
0,2006-001,worak,0,0.1668848614255257
1,2006-001,worak,1,0.1634214234482225
2,2006-001,worak,2,0.1455126901651375
3,2006-001,worak,3,0.1622552854105746
4,2006-009,worak,0,0.1651855430501034
5,2006-009,worak,1,0.1640040841201808
6,2006-009,worak,2,0.1480095453779555
7,2006-009,worak,3,0.162996029434103
8,2006-017,worak,0,0.16190097532661
9,2006-017,worak,1,0.163122689826788
10,2006-017,worak,2,0.1466939027794139
11,2006-017,worak,3,0.1622401089179351
12,2006-025,worak,0,0.162829578600741
13,2006-025,worak,1,0.1573617183115123
14,2006-025,worak,2,0.1416540636991663
15,2006-025,worak,3,0.1562103706439855
16,2006-033,worak,0,0.1605026178456884
17,2006-033,worak,1,0.1659337632175568
18,2006-033,worak,2,0.1388161308937509
19,2006-033,worak,3,0.1703591235210665
20,2006-041,worak,0,0.1762251873416897
21,2006-041,worak,1,0.1754295175569258
22,2006-041,worak,2,0.1556244191256384
23,2006-041,worak,3,0.1755847687771707
24,2006-049,worak,0,0.17751711244966
25,2006-049,worak,1,0.1819893904105764
26,2006-049,worak,2,0.1645204005640622
27,2006-049,worak,3,0.1838179284203233
28,2006-057,worak,0,0.159402485504833
29,2006-057,worak,1,0.1662408825421347
30,2006-057,worak,2,0.149084575414197
31,2006-057,worak,3,0.1686206303141826
32,2006-065,worak,0,0.1773872335666024
33,2006-065,worak,1,0.1813679143537052
34,2006-065,worak,2,0.1672530534451502
35,2006-065,worak,3,0.1832693947305403
36,2006-073,worak,0,0.1762939693149832
37,2006-073,worak,1,0.1784649701827527
38,2006-073,worak,2,0.1630854053465545
39,2006-073,worak,3,0.1794326836410145
40,2006-081,worak,0,0.1500649979863854
41,2006-081,worak,1,0.1519275952613358
42,2006-081,worak,2,0.1415814897665697
43,2006-081,worak,3,0.150219115768487
44,2006-089,worak,0,0.1620549251079711
45,2006-089,worak,1,0.1673496021495443
46,2006-089,worak,2,0.1535273364503246
47,2006-089,worak,3,0.1669960309826638
48,2006-097,worak,0,0.1893573045191675
49,2006-097,worak,1,0.1962579080107391
50,2006-097,worak,2,0.1803065925578857
51,2006-097,worak,3,0.195952486864095
52,2006-105,worak,0,0.1805980684562569
53,2006-105,worak,1,0.1830291052132395
54,2006-105,worak,2,0.1688161864422505
55,2006-105,worak,3,0.1825160357885098
56,2006-113,worak,0,0.2717619174763383
57,2006-113,worak,1,0.2833357469816313
58,2006-113,worak,2,0.2571790608984113
59,2006-113,worak,3,0.2835501324433968
60,2006-121,worak,0,0.2873354764800124
61,2006-121,worak,1,0.2988280800107756
62,2006-121,worak,2,0.2709205158379633
63,2006-121,worak,3,0.299147180393457
64,2006-129,worak,0,0.5358832298397851
65,2006-129,worak,1,0.5483781779802045
66,2006-129,worak,2,0.564373230808958
67,2006-129,worak,3,0.5481478045076074
68,2006-137,worak,0,0.5781975454196612
69,2006-137,worak,1,0.5834969124442457
70,2006-137,worak,2,0.6244291658150836
71,2006-137,worak,3,0.5869807299228897
72,2006-145,worak,0,0.6210348687281778
73,2006-145,worak,1,0.6367054515862068
74,2006-145,worak,2,0.6840476957570913
75,2006-145,worak,3,0.6359774390012121
