,date,code,class,avg
0,2018-001,odae,0,0.1295386369789245
1,2018-001,odae,1,0.1808798392660679
2,2018-001,odae,2,0.142668304430251
3,2018-001,odae,3,0.1541750447210844
4,2018-009,odae,0,0.1323402140506637
5,2018-009,odae,1,0.1870568267562707
6,2018-009,odae,2,0.1421251986424744
7,2018-009,odae,3,0.1509417593256053
8,2018-017,odae,0,0.1351499632191885
9,2018-017,odae,1,0.1685246937640296
10,2018-017,odae,2,0.1344994407513117
11,2018-017,odae,3,0.1450146459776152
12,2018-025,odae,0,0.1211523202168426
13,2018-025,odae,1,0.1804319559908249
14,2018-025,odae,2,0.1418868703370432
15,2018-025,odae,3,0.151221152771304
16,2018-033,odae,0,0.1269511288632929
17,2018-033,odae,1,0.1801288072447041
18,2018-033,odae,2,0.1443527238704365
19,2018-033,odae,3,0.1550582771264417
20,2018-041,odae,0,0.1461127070711778
21,2018-041,odae,1,0.1832104870030252
22,2018-041,odae,2,0.1578463811496134
23,2018-041,odae,3,0.1654760412126728
24,2018-049,odae,0,0.0831623675047741
25,2018-049,odae,1,0.1778566098869589
26,2018-049,odae,2,0.1437499573373255
27,2018-049,odae,3,0.1580106758441336
28,2018-057,odae,0,0.1354325119101282
29,2018-057,odae,1,0.1777525140148012
30,2018-057,odae,2,0.1421387832953546
31,2018-057,odae,3,0.1496257016411585
32,2018-065,odae,0,0.0710741433424337
33,2018-065,odae,1,0.1757101686463595
34,2018-065,odae,2,0.1348490152997022
35,2018-065,odae,3,0.1461591696146683
36,2018-073,odae,0,0.1519068547806091
37,2018-073,odae,1,0.1941197146800792
38,2018-073,odae,2,0.162161828527583
39,2018-073,odae,3,0.1695838731031602
40,2018-081,odae,0,0.1729500840693221
41,2018-081,odae,1,0.2037268117491728
42,2018-081,odae,2,0.1738963090409265
43,2018-081,odae,3,0.1816968537704552
44,2018-089,odae,0,0.18033733975605
45,2018-089,odae,1,0.2152513457938228
46,2018-089,odae,2,0.1832875305720405
47,2018-089,odae,3,0.1917872209172524
48,2018-097,odae,0,0.2011344686366088
49,2018-097,odae,1,0.2332673613660969
50,2018-097,odae,2,0.2011559180534932
51,2018-097,odae,3,0.2100634372307488
52,2018-105,odae,0,0.2268135854148489
53,2018-105,odae,1,0.263218438467107
54,2018-105,odae,2,0.2242611973754591
55,2018-105,odae,3,0.2249182817888336
56,2018-113,odae,0,0.3221130580608335
57,2018-113,odae,1,0.3885227687149539
58,2018-113,odae,2,0.3105664831535746
59,2018-113,odae,3,0.3048673909301058
60,2018-121,odae,0,0.3338142054435872
61,2018-121,odae,1,0.4288022796496442
62,2018-121,odae,2,0.3789604876016414
63,2018-121,odae,3,0.3737191449963394
64,2018-129,odae,0,0.5190895754217324
65,2018-129,odae,1,0.5080753806822029
66,2018-129,odae,2,0.5370197166764527
67,2018-129,odae,3,0.511653137911231
68,2018-137,odae,0,0.5158891628415613
69,2018-137,odae,1,0.5055503991762678
70,2018-137,odae,2,0.5439771038343469
71,2018-137,odae,3,0.5190313628363609
72,2018-145,odae,0,0.6131380822724045
73,2018-145,odae,1,0.5775291463095876
74,2018-145,odae,2,0.6507698832869924
75,2018-145,odae,3,0.6401110875698759
76,2018-153,odae,0,0.6030590010472952
77,2018-153,odae,1,0.5674964313930786
78,2018-153,odae,2,0.6186265227011833
79,2018-153,odae,3,0.6008690745755294
80,2018-161,odae,0,0.6632250243869248
81,2018-161,odae,1,0.6147513843423793
82,2018-161,odae,2,0.6850188543003096
83,2018-161,odae,3,0.6597387237852341
84,2018-169,odae,0,0.6643778859582835
85,2018-169,odae,1,0.6033581255087318
86,2018-169,odae,2,0.6754047281783999
87,2018-169,odae,3,0.6695313379593704
88,2018-177,odae,0,0.4132530486322081
89,2018-177,odae,1,0.3662906337185615
90,2018-177,odae,2,0.4343215947229922
91,2018-177,odae,3,0.4547967880874252
92,2018-185,odae,0,0.6166593149418303
93,2018-185,odae,1,0.5810351767812585
94,2018-185,odae,2,0.65262565937539
95,2018-185,odae,3,0.6392209107882677
96,2018-193,odae,0,0.6800361793086608
97,2018-193,odae,1,0.6373433598554539
98,2018-193,odae,2,0.7000242500042473
99,2018-193,odae,3,0.6859697179307916
100,2018-201,odae,0,0.6264958422465832
101,2018-201,odae,1,0.5831271617202326
102,2018-201,odae,2,0.6503736201304828
103,2018-201,odae,3,0.6388283564839345
104,2018-209,odae,0,0.5496881687600625
105,2018-209,odae,1,0.5702312359428987
106,2018-209,odae,2,0.6103642026740402
107,2018-209,odae,3,0.5931148100543949
108,2018-217,odae,0,0.5412697404200145
109,2018-217,odae,1,0.5468547665443447
110,2018-217,odae,2,0.5908090922992971
111,2018-217,odae,3,0.5801654864103634
112,2018-225,odae,0,0.602142316834765
113,2018-225,odae,1,0.5550516797494712
114,2018-225,odae,2,0.6003147331721648
115,2018-225,odae,3,0.582505588774645
