,date,code,class,avg
0,2014-001,deogyu,0,0.1561390330058196
1,2014-001,deogyu,1,0.1826377647802143
2,2014-001,deogyu,2,0.1428397623943823
3,2014-001,deogyu,3,0.1645427159073126
4,2014-009,deogyu,0,0.1532946032979766
5,2014-009,deogyu,1,0.1957037163614204
6,2014-009,deogyu,2,0.1500846657732896
7,2014-009,deogyu,3,0.1740129642279772
8,2014-017,deogyu,0,0.176184539875703
9,2014-017,deogyu,1,0.2096006607858732
10,2014-017,deogyu,2,0.1656484496417505
11,2014-017,deogyu,3,0.1927248690901562
12,2014-025,deogyu,0,0.1525899457966142
13,2014-025,deogyu,1,0.1876626352895699
14,2014-025,deogyu,2,0.1537159600815886
15,2014-025,deogyu,3,0.1722436136895518
16,2014-033,deogyu,0,0.145427587122352
17,2014-033,deogyu,1,0.1722864135731424
18,2014-033,deogyu,2,0.1426081769538481
19,2014-033,deogyu,3,0.1589929458964268
20,2014-041,deogyu,0,0.1826451919118281
21,2014-041,deogyu,1,0.2059527678316151
22,2014-041,deogyu,2,0.1753208745361833
23,2014-041,deogyu,3,0.1932166886292033
24,2014-049,deogyu,0,0.1691144519540658
25,2014-049,deogyu,1,0.1948994376922465
26,2014-049,deogyu,2,0.1742768264034299
27,2014-049,deogyu,3,0.1836846591256034
28,2014-057,deogyu,0,0.1845283945170977
29,2014-057,deogyu,1,0.205626412208123
30,2014-057,deogyu,2,0.1821275192361547
31,2014-057,deogyu,3,0.1953342550012597
32,2014-065,deogyu,0,0.1744387612218077
33,2014-065,deogyu,1,0.1968904039781076
34,2014-065,deogyu,2,0.1669855519004928
35,2014-065,deogyu,3,0.1776429713308109
36,2014-073,deogyu,0,0.1660873258412465
37,2014-073,deogyu,1,0.1903575944946179
38,2014-073,deogyu,2,0.1681268742244303
39,2014-073,deogyu,3,0.1807074188710915
40,2014-081,deogyu,0,0.2002912259162247
41,2014-081,deogyu,1,0.220331606293606
42,2014-081,deogyu,2,0.1981475238023888
43,2014-081,deogyu,3,0.209943509938164
44,2014-089,deogyu,0,0.2094030143002445
45,2014-089,deogyu,1,0.2348001221240919
46,2014-089,deogyu,2,0.2046599737801361
47,2014-089,deogyu,3,0.2219069851030023
48,2014-097,deogyu,0,0.241173235811499
49,2014-097,deogyu,1,0.2576066103908469
50,2014-097,deogyu,2,0.2188678343798222
51,2014-097,deogyu,3,0.2430858255998736
52,2014-105,deogyu,0,0.2650000837211168
53,2014-105,deogyu,1,0.2937606605240814
54,2014-105,deogyu,2,0.2411607678918877
55,2014-105,deogyu,3,0.2729372369640949
56,2014-113,deogyu,0,0.3972573268065756
57,2014-113,deogyu,1,0.4451970886982578
58,2014-113,deogyu,2,0.3944802435215974
59,2014-113,deogyu,3,0.4251102808937682
60,2014-121,deogyu,0,0.4761029003401803
61,2014-121,deogyu,1,0.5039139864929029
62,2014-121,deogyu,2,0.5036073990187881
63,2014-121,deogyu,3,0.5108132636241572
64,2014-129,deogyu,0,0.5394991027387698
65,2014-129,deogyu,1,0.5655684894610061
66,2014-129,deogyu,2,0.6247886976215429
67,2014-129,deogyu,3,0.5883985963595318
68,2014-137,deogyu,0,0.5910356981565429
69,2014-137,deogyu,1,0.579040449742341
70,2014-137,deogyu,2,0.6786526841190192
71,2014-137,deogyu,3,0.6262755440929084
72,2014-145,deogyu,0,0.5749821607901332
73,2014-145,deogyu,1,0.5812498749674564
74,2014-145,deogyu,2,0.6808157822814281
75,2014-145,deogyu,3,0.6265446338814671
76,2014-153,deogyu,0,0.5081378299319392
77,2014-153,deogyu,1,0.4742153400462314
78,2014-153,deogyu,2,0.5498219177633186
79,2014-153,deogyu,3,0.5059168179118672
80,2014-161,deogyu,0,0.5723012534153245
81,2014-161,deogyu,1,0.5582017485152223
82,2014-161,deogyu,2,0.6214170572106462
83,2014-161,deogyu,3,0.5912404604115042
84,2014-169,deogyu,0,0.5157277934256941
85,2014-169,deogyu,1,0.4829964980664031
86,2014-169,deogyu,2,0.5165804858768541
87,2014-169,deogyu,3,0.4867167494826823
88,2014-177,deogyu,0,0.3928844414067841
89,2014-177,deogyu,1,0.3594879498428475
90,2014-177,deogyu,2,0.3685911108581045
91,2014-177,deogyu,3,0.3695788968251713
92,2014-185,deogyu,0,0.4658488986298151
93,2014-185,deogyu,1,0.51067991505777
94,2014-185,deogyu,2,0.5281657632670463
95,2014-185,deogyu,3,0.5177784893718059
96,2014-193,deogyu,0,0.5461643321603045
97,2014-193,deogyu,1,0.5281306035285525
98,2014-193,deogyu,2,0.5720786582017278
99,2014-193,deogyu,3,0.5470440825549756
100,2014-201,deogyu,0,0.3995845148185015
101,2014-201,deogyu,1,0.4183823472035141
102,2014-201,deogyu,2,0.3958900321856923
103,2014-201,deogyu,3,0.408445345998174
104,2014-209,deogyu,0,0.5593030426565503
105,2014-209,deogyu,1,0.5736881986597288
106,2014-209,deogyu,2,0.6274968927749961
107,2014-209,deogyu,3,0.5984497249952017
108,2014-217,deogyu,0,0.3080603626666685
109,2014-217,deogyu,1,0.3320385770517697
110,2014-217,deogyu,2,0.3641926617719187
111,2014-217,deogyu,3,0.3315853237300356
112,2014-225,deogyu,0,0.5740635941669022
113,2014-225,deogyu,1,0.5165347529085235
114,2014-225,deogyu,2,0.5811457179800654
115,2014-225,deogyu,3,0.5343951878105291
116,2014-233,deogyu,0,0.5516544284518473
117,2014-233,deogyu,1,0.535963616403094
118,2014-233,deogyu,2,0.5734936985172477
119,2014-233,deogyu,3,0.5525710154903009
120,2014-241,deogyu,0,0.5153947919134781
121,2014-241,deogyu,1,0.4969100648035792
122,2014-241,deogyu,2,0.5295454822160038
123,2014-241,deogyu,3,0.5151223008964301
124,2014-249,deogyu,0,0.4795317718875119
125,2014-249,deogyu,1,0.500064646417374
126,2014-249,deogyu,2,0.5255597935065871
127,2014-249,deogyu,3,0.5109648641606485
128,2014-257,deogyu,0,0.4941017306134193
129,2014-257,deogyu,1,0.4725691028010818
130,2014-257,deogyu,2,0.5273439823402147
131,2014-257,deogyu,3,0.503226293941073
132,2014-265,deogyu,0,0.4586044082260641
133,2014-265,deogyu,1,0.4784703460477296
134,2014-265,deogyu,2,0.5000453803568063
135,2014-265,deogyu,3,0.4946785296130521
136,2014-273,deogyu,0,0.3864696982164148
137,2014-273,deogyu,1,0.3994363406987001
138,2014-273,deogyu,2,0.3879254403917943
139,2014-273,deogyu,3,0.3990797733849097
140,2014-281,deogyu,0,0.3393938921915601
141,2014-281,deogyu,1,0.3705963111550836
142,2014-281,deogyu,2,0.3696063729542351
143,2014-281,deogyu,3,0.3739827584794591
144,2014-289,deogyu,0,0.3838954515288252
145,2014-289,deogyu,1,0.4137348626630214
146,2014-289,deogyu,2,0.3761302457641818
147,2014-289,deogyu,3,0.403745886335966
148,2014-297,deogyu,0,0.24964508732919
149,2014-297,deogyu,1,0.2772253745523445
150,2014-297,deogyu,2,0.2209640390903306
151,2014-297,deogyu,3,0.2617274925525976
152,2014-305,deogyu,0,0.2212504384698785
153,2014-305,deogyu,1,0.2331575607454584
154,2014-305,deogyu,2,0.1926559404381675
155,2014-305,deogyu,3,0.2197007184548368
156,2014-313,deogyu,0,0.1801022136746283
157,2014-313,deogyu,1,0.2048622200745343
