,0
1962,0.6040700301655979
1970,0.5979626376988527
1978,0.5895943640089348
1986,0.5798905758087344
1994,0.569136187680951
2002,0.5574246198134
2010,0.5448036181002416
2018,0.5313230189717452
2026,0.5170507453769831
2034,0.5020778517610062
2042,0.48651901686666565
2050,0.4705104331922602
2058,0.4542057725458019
2066,0.43777064922267434
2074,0.4213760464719653
2082,0.405191269134592
2090,0.38937703894988235
2098,0.37407932323279164
2106,0.35942438050342407
2114,0.3455153388509812
2122,0.33243042769129033
2130,0.3202227967719891
2138,0.3089217066586838
2146,0.2985347790879505
2154,0.2890509567029591
2162,0.2804438321501175
2170,0.27267505228821554
2178,0.26569756855956034
2186,0.2594585753629919
2191,0.20289243966491444
2199,0.20289207550716512
2207,0.2028915460563894
2215,0.2028907891695926
2223,0.20288976345205273
2231,0.20288862366684288
2239,0.2028885303940443
2247,0.2028952310543609
2255,0.20293467935166165
2263,0.20312077389191022
2271,0.2039471656720437
2279,0.20751571658087298
2287,0.22222019309728808
2295,0.2738524197608016
2303,0.3870627091220035
2311,0.4941998966190855
2319,0.5392825703068557
2327,0.5516091777460828
2335,0.5543811108375097
2343,0.5547277226649595
2351,0.554368763493435
2359,0.5536442810842518
2367,0.5525415988503584
2375,0.5509268159693452
2383,0.548583609402667
2391,0.5452039522608741
2399,0.5403663800329768
2407,0.5335157151513522
2415,0.5239596256002497
2423,0.5109066628496599
2431,0.49357939134742196
2439,0.47143027990414815
2447,0.4444446188503386
2455,0.41342490015656885
2463,0.3800656676991931
2471,0.3466644595673231
2479,0.31553019943748783
2487,0.28838550209176544
2495,0.26606444096398985
2503,0.24857655594479083
2511,0.23538744014059657
2519,0.22572339975393918
2527,0.218791033125269
2535,0.21389357769145342
2543,0.21047092811767457
2551,0.2080970060071741
2556,0.2046763984055746
2564,0.20445862308997834
2572,0.20419954440323435
2580,0.20389139590573507
2588,0.20352497893010918
2596,0.2030894112367756
2604,0.20257184274570256
2612,0.20195717049724027
2620,0.2012279800760386
2628,0.20036617834063603
2636,0.19936564130186699
2644,0.19831507576553928
2652,0.19792469294401607
2660,0.20276715038398518
2668,0.2379770806513996
2676,0.3720071424539041
2684,0.5345764392471885
2692,0.5893731263836385
2700,0.5965097062531782
2708,0.5938361134396467
2716,0.5889455140712243
2724,0.5830070883145346
2732,0.5761278395574413
2740,0.5682483786036262
2748,0.5592894450894565
2756,0.5491803679270738
2764,0.5378698080990402
2772,0.5253342251001644
2780,0.5115858744262344
2788,0.49667976463836166
2796,0.4807184780588645
2804,0.4638536891087153
2812,0.44628344158105737
2820,0.42824475826795033
2828,0.4100018860329584
2836,0.3918312732283826
2844,0.37400502706392014
2852,0.35677491564247643
2860,0.3403588647550899
2868,0.324931389004265
2876,0.3106186448292089
2884,0.29749800874543797
2892,0.28560145338626974
2900,0.2749216236145701
2908,0.26541941890339543
2916,0.2570320092318552
2921,0.20539951526551933
2929,0.20520823632277393
2937,0.20497761074847198
2945,0.20469960538747925
2953,0.20436457456411788
2961,0.20396094933690695
2969,0.20347487571739847
2977,0.20288981759429792
2985,0.20218629283776107
2993,0.20134309021494015
3001,0.20035042589813576
3009,0.19931586456792197
3017,0.1992828920031611
3025,0.20825423891567105
3033,0.27297878257165337
3041,0.45406981908502114
3049,0.5635944224936376
3057,0.5820587432790824
3065,0.580922529631814
3073,0.576406764930224
3081,0.5706988326584027
3089,0.5639886195505677
3097,0.5562050525439151
3105,0.5472493049858214
3113,0.5370321588162701
3121,0.5254874578128791
3129,0.5125834123542126
3137,0.4983336229974601
3145,0.48280669812046323
3153,0.46613267651800067
3161,0.4485044047845149
3169,0.430172464407433
3177,0.41143319437531195
3185,0.39261065366626324
3193,0.3740346792171316
3201,0.35601810881912893
3209,0.3388364401303631
3217,0.3227126145300846
3225,0.30780845355269904
3233,0.2942229205482573
3241,0.2819962223205713
3249,0.27111805638034336
3257,0.2615381057943442
3265,0.25317708452987703
3273,0.24593706732490306
3281,0.23971033071993936
3286,0.20119729675192752
3294,0.20118400973013095
3302,0.20116677406423292
3310,0.20114442033498733
3318,0.20111544635026468
3326,0.20107797215650217
3334,0.2010298816872037
3342,0.20096995166388446
3350,0.20090378436548523
3358,0.20087262215959137
3366,0.2010903112788593
3374,0.20258541261046786
3382,0.21008824709141466
3390,0.242704021093697
3398,0.34495236481926855
3406,0.4941740929777547
3414,0.5756535608970799
3422,0.598396097310406
3430,0.6026777469566043
3438,0.6024291597898285
3446,0.6008691610970922
3454,0.5986035721443457
3462,0.5956478091275214
3470,0.59186662314585
3478,0.5870654125037303
3486,0.5810091637584432
3494,0.573429637754348
3502,0.5640357705465472
3510,0.5525328420281578
3518,0.5386535435553629
3526,0.5222018593872131
3534,0.5031067653231486
3542,0.4814769722360382
3550,0.4576418863311421
3558,0.4321610803530414
3566,0.40578883806368754
3574,0.379393052803093
3582,0.3538446956433604
3590,0.3299064595553607
3598,0.30814954689633545
3606,0.28891567035421156
3614,0.27232440385134055
3622,0.258312918061503
3630,0.24669041186290028
3638,0.2371921413825048
3646,0.22952393269541368
3651,0.20167010991272588
3659,0.20166566577782216
3667,0.2016597150539577
3675,0.20165174707572361
3683,0.20164107815886198
3691,0.2016267931414099
3699,0.20160766818111855
3707,0.20158207710100387
3715,0.20154795750273743
3723,0.2015036337956993
3731,0.2014571712486443
3739,0.2015172871084934
3747,0.2027551171825816
3755,0.21494745348327263
3763,0.30074914516371454
3771,0.48864290316679654
3779,0.5594965923421739
3787,0.568617457215682
3795,0.5690279033848248
3803,0.568299480310678
3811,0.5671948168385513
3819,0.56571199337538
3827,0.5637437008180276
3835,0.5611410112472487
3843,0.5577139211479851
3851,0.553225943574418
3859,0.5473905968016164
3867,0.5398735962203134
3875,0.5303054531381262
3883,0.5183102080108837
3891,0.5035555135454138
3899,0.48582535143047795
3907,0.4651077069288349
3915,0.44167630602265306
3923,0.4161337677026332
3931,0.38938366748341496
3939,0.3625193055070972
3947,0.3366525930211739
3955,0.31273678632872964
3963,0.29144008805471666
3971,0.27310089371450763
3979,0.25775889731059715
3987,0.24523192294105856
3995,0.23520454067873717
4003,0.22730479705085493
4011,0.22115896430516122
4016,0.20120431806524056
4024,0.20119709232554
4032,0.20118767375080615
4040,0.2011754884354003
4048,0.20116012705618141
4056,0.2011425536714877
4064,0.20113061948621838
4072,0.2011635542113359
4080,0.2014197502353402
4088,0.20268647883108273
4096,0.20833809242841336
4104,0.23150018493307917
4112,0.3065619581235402
4120,0.4394057118614914
4128,0.534708963016992
4136,0.567861032712383
4144,0.576025849818167
4152,0.5775067667446938
4160,0.5772835445946122
4168,0.5764999381174252
4176,0.5753687106898732
4184,0.5738744940735601
4192,0.5719328245326366
4200,0.5694228855943518
4208,0.5661913725182435
4216,0.5620503196683965
4224,0.5567750810553753
4232,0.5501054154045573
4240,0.5417525085842307
4248,0.5314152041540491
4256,0.5188086819483054
4264,0.5037074222110702
4272,0.4860006395999749
4280,0.4657522012387498
4288,0.4432497427226088
4296,0.41902301195342406
4304,0.3938144279907673
4312,0.36849807513283717
4320,0.3439629544002248
4328,0.3209920161350558
4336,0.30017044409524485
4344,0.28184356131311866
4352,0.2661249872139572
4360,0.25294027469681385
4368,0.242085894664841
4376,0.23328674023069146
4381,0.2084267030687101
4389,0.20842666122774325
4397,0.20842659621211673
4405,0.20842649518598622
4413,0.20842633820408926
4421,0.20842609427406986
4429,0.2084257152379012
4437,0.20842512626462692
4445,0.20842421108222414
4453,0.20842278939124825
4461,0.20842061063930323
4469,0.2084196568400089
4477,0.20861285087974174
4485,0.22381230211838232
4493,0.48511886154075606
4501,0.5594191181825767
4509,0.5605689331069992
4517,0.5605354208814933
4525,0.5604605729449894
4533,0.5603440473716635
4541,0.5601631305962249
4549,0.5598823772336582
4557,0.5594470097078312
4565,0.5587726389531276
4573,0.5577298769681557
4581,0.5561218146979553
4589,0.553652255537291
4597,0.5498837161650421
4605,0.5441884050816536
4613,0.5357060550886499
4621,0.5233438072776085
4629,0.5058847525546759
4637,0.4822920488019804
4645,0.45224299148792757
4653,0.41672868716726363
4661,0.3782836689152364
4669,0.340427321296843
4677,0.30647256323388855
4685,0.2784741721530702
4693,0.25694507339809775
4701,0.24126300647839766
4709,0.23028491109547566
4717,0.22281181150089835
4725,0.21782104869266353
4733,0.21453050678090124
4741,0.21237925949604533
4746,0.20127882101422268
4754,0.20127882160585545
4762,0.20127882467883393
4770,0.20127884063255042
4778,0.20127892344211348
4786,0.20127935324015053
4794,0.2012815838910107
4802,0.20129316042225004
4810,0.20135322895856528
4818,0.2016646306080315
4826,0.20327141195504292
4834,0.2113657242473625
4842,0.24770007967964264
4850,0.3530131989670241
4858,0.47084855498322353
4866,0.5182832025221319
4874,0.5294083763089061
4882,0.5316422023311981
4890,0.5320758627692829
4898,0.5321590109554973
4906,0.5321738902379838
4914,0.5321743268791929
4922,0.5321692593749756
4930,0.5321573639369269
4938,0.5321319302421826
4946,0.5320779899861673
4954,0.5319637058252598
4962,0.5317217236021579
4970,0.5312099766633717
4978,0.530130479679435
4986,0.5278655268730928
4994,0.523166307045236
5002,0.5136395256226997
5010,0.4952005675983847
5018,0.46251367407806554
5026,0.4126810238271858
5034,0.3518138651965043
5042,0.2947620249808957
5050,0.2531179995837382
5058,0.22794179519538346
5066,0.21441701269745342
5074,0.20760990722301562
5082,0.20429618117557363
5090,0.20270923412358813
5098,0.2019552024557139
5106,0.20159826756461152
5111,0.20188921782888417
5119,0.2018891707883861
5127,0.20188909813500572
5135,0.20188898592291477
5143,0.20188881261302402
5151,0.20188854493870687
5159,0.2018881315236919
5167,0.20188749314970017
5175,0.2018865126748309
5183,0.20188521624154412
5191,0.20189187646208076
5199,0.20224617753498633
5207,0.21587537836327317
5215,0.41398344632807077
5223,0.5311665178952801
5231,0.5357866835759416
5239,0.5358731781997533
5247,0.5358268722560952
5255,0.5357508552365405
5263,0.5356334022475583
5271,0.5354521571495303
5279,0.5351726129913994
5287,0.5347417803446312
5295,0.5340785495563936
5303,0.5330593762531861
5311,0.5314975074418935
5319,0.5291139613131121
5327,0.5254995968340832
5335,0.520071521112038
5343,0.5120367077902112
5351,0.500394486945302
5359,0.4840365842203189
5367,0.46201993097032157
5375,0.4340409857323484
5383,0.40096961271186776
5391,0.36506705394142497
5399,0.32951790714039547
5407,0.2973857700425291
5415,0.2706489702294614
5423,0.2498917377364285
5431,0.23462751483446023
5439,0.22384462278522163
5447,0.21644174895580082
5455,0.2114584431846671
5463,0.2081481827164111
5471,0.2059686483562451
5476,0.20132277725787792
5484,0.201322435022199
5492,0.20132203745702215
5500,0.2013217828968427
5508,0.20132249635386582
5516,0.20132722023213453
5524,0.20134671328640946
5532,0.2014183965686581
5540,0.2016714280479566
5548,0.20254862352431915
5556,0.20554580062305253
5564,0.21548174751723995
5572,0.24559536516083064
5580,0.3168349208861657
5588,0.41812016811337105
5596,0.4921938843541577
5604,0.5242018772968294
5612,0.5347820854011032
5620,0.5378602229728036
5628,0.5385807306127445
5636,0.5385264061962093
5644,0.5381338497227215
5652,0.5374838479827742
5660,0.5365339800429646
5668,0.5351798073317298
5676,0.5332635663720797
5684,0.5305655771870692
5692,0.5267895180095087
5700,0.5215473256708005
5708,0.5143508156046939
5716,0.5046217771135525
5724,0.4917381617092586
5732,0.47513643502990716
5740,0.4544800041428659
5748,0.42987022162961064
5756,0.4020221813544536
5764,0.37228794175494195
5772,0.3424452707393595
5780,0.3142976197757956
5788,0.2892619979325398
5796,0.26813041972666585
5804,0.2510683446076711
5812,0.23777898855218335
5820,0.2277153350046924
5828,0.22025562674214308
5836,0.21481328159332766
5841,0.20536357262646496
5849,0.20536356191140953
5857,0.20536354444969854
5865,0.2053635159933515
5873,0.20536346961968158
5881,0.20536339404719234
5889,0.20536327089110112
5897,0.20536307019088607
5905,0.20536274312522507
5913,0.2053622104576537
5921,0.20536137363639326
5929,0.2053629539235441
5937,0.20564280802313073
5945,0.2304120191745315
5953,0.5247873935493642
5961,0.5702591053283176
5969,0.5707948901012837
5977,0.570774249960515
5985,0.5707311253948708
5993,0.5706607688753454
6001,0.5705461698567393
6009,0.5703595683730596
6017,0.5700558828897998
6025,0.5695620653823256
6033,0.5687601784242894
6041,0.56746092830376
6049,0.5653634059143102
6057,0.5619967755788696
6065,0.5566432660028127
6073,0.5482551197369864
6081,0.5354116444354513
6089,0.5164243356534205
6097,0.4897615725418578
6105,0.45490427489350704
6113,0.4133596598288922
6121,0.36897126369795397
6129,0.326753925820423
6137,0.2908188606842032
6145,0.2630093174546856
6153,0.2430323748748574
6161,0.22943698533816176
6169,0.2205215414744937
6177,0.21481646104243848
6185,0.21122271981254762
6193,0.2089813444673377
6201,0.2075920806277836
6206,0.20244085442408558
6214,0.20236004655634324
6222,0.20226204175828513
6230,0.20214319257786434
6238,0.20199908419064036
6246,0.20182437921965835
6254,0.20161265769535391
6262,0.20135643605972645
6270,0.20104889112066388
6278,0.2006996646017668
6286,0.20046468782284907
6294,0.2016890847911691
6302,0.21477660017623457
6310,0.2962548627200779
6318,0.47349679958689794
6326,0.5524618508551579
6334,0.564314320908994
6342,0.5643224090136415
6350,0.5624907025939275
6358,0.5600671378395214
6366,0.5571421387649679
6374,0.5536532298781539
6382,0.5495105563162165
6390,0.5446133192168331
6398,0.5388536788919244
6406,0.532120393067044
6414,0.5243039968629009
6422,0.5153039455980165
6430,0.5050377725257975
6438,0.49345194196472186
6446,0.48053358575504146
6454,0.46632174400549964
6462,0.45091622445559065
6470,0.4344819505286354
6478,0.4172468989037853
6486,0.39949255614518486
6494,0.3815371766729911
6502,0.36371368519206426
6510,0.346345354676086
6518,0.32972295333508644
6526,0.3140866809363098
6534,0.29961504628597396
6542,0.2864212916269435
6550,0.27455653981683087
6558,0.2640178877766634
6566,0.25475931904339133
6571,0.20150281773999643
6579,0.20150284040841207
6587,0.2015029455187882
6595,0.20150339756914293
6603,0.2015052902428448
6611,0.20151313364903442
6619,0.20154550441827845
6627,0.20167884536805006
6635,0.20222699010098302
6643,0.20446695001105383
6651,0.21341045508135434
6659,0.24607019514518447
6667,0.33502328301492995
6675,0.460678180877757
6683,0.5374826632063786
6691,0.563540677888254
6699,0.5704858393271304
6707,0.5722022562672721
6715,0.5726033373044028
6723,0.5726708779854892
6731,0.5726380374396659
6739,0.5725492919036266
6747,0.5723953286456207
6755,0.5721409731411192
6763,0.5717239585544827
6771,0.5710417527385021
6779,0.5699279917189906
6787,0.568115325341325
6795,0.5651799615203819
6803,0.5604649749601881
6811,0.5529893038794018
6819,0.5413775585018801
6827,0.5239047161631567
6835,0.4988289162026897
6843,0.4651844130192152
6851,0.4238998917591096
6859,0.3784503888580659
6867,0.33402235636067257
6875,0.2953619693026523
6883,0.2649816510479188
6891,0.2429652087503005
6899,0.22792918991976593
6907,0.2180719489690486
6915,0.21178194248825938
6923,0.20783712097111198
6931,0.20538990360345954
