,0
1,0.22041025104445472
9,0.22032057582163095
17,0.22020878119871026
25,0.22006943029338435
33,0.21989576155321147
41,0.21967938020747124
49,0.21940993972940742
57,0.21907523687698074
65,0.21866520129961853
73,0.21820765630650185
81,0.21805768748723378
89,0.22116726720574995
97,0.24862409548453587
105,0.3759373847002196
113,0.5290974011384747
121,0.5703520013531735
129,0.5742756088697392
137,0.5722116539307911
145,0.5688049669909117
153,0.5645398494117272
161,0.5593507934064518
169,0.553092104491807
177,0.5456021448739584
185,0.5367198133127665
193,0.5262988547058893
201,0.514225736726359
209,0.5004408987292963
217,0.48496113349373654
225,0.4678992055950611
233,0.4494756467914873
241,0.43001771223132473
249,0.40994233192919793
257,0.38972349219441027
265,0.3698488126766921
273,0.35077344478459366
281,0.3328802886815461
289,0.3164534940474287
297,0.3016682288333675
305,0.28859549007204033
313,0.27721778818141984
321,0.2674504759639295
329,0.25916403951089667
337,0.25220408629278607
345,0.24640733444328478
353,0.24161317430507137
361,0.23767118093305228
366,0.21860165273025792
374,0.21860000595235496
382,0.2185977321430009
390,0.218594606056859
398,0.21859037095776207
406,0.21858492606415844
414,0.21857931183124585
422,0.21858044029766754
430,0.21862324833577998
438,0.2188734940418293
446,0.2200990110797294
454,0.2257301501464482
462,0.24906405981585128
470,0.31819138553148135
478,0.4126739538231705
486,0.46240530154742576
494,0.4764943126389482
502,0.4795051198724454
510,0.47982277457345035
518,0.4794199281575054
526,0.4786839092574602
534,0.47763382194223925
542,0.4761868350590879
550,0.47420989261926016
558,0.4715243140012406
566,0.46790097467261654
574,0.46305661110416735
582,0.45665764275899007
590,0.44833890549902283
598,0.43774581105029126
606,0.42460619699179875
614,0.40882866983054295
622,0.3906058829925832
630,0.37048014892662917
638,0.3493224185033363
646,0.3282022943122822
654,0.3081818895727865
662,0.29011268443656535
670,0.27451261367219976
678,0.2615521697037983
686,0.2511242178415301
694,0.24294808345046146
702,0.23666652408833966
710,0.23191549790384047
718,0.22836446386532253
726,0.22573380006246627
731,0.21908413061051077
739,0.21908412445401845
747,0.21908411430370703
755,0.21908409756871983
763,0.2190840699774723
771,0.21908402448739345
779,0.2190839494887989
787,0.21908382587988415
795,0.2190836231885583
803,0.21908331775290596
811,0.21908356221175687
819,0.21910343043468408
827,0.21964172648141628
835,0.23302786880366275
843,0.38592539754962624
851,0.5073279209233066
859,0.5156086681829296
867,0.515918476215129
875,0.5159008567571127
883,0.5158514919595727
891,0.5157693587452639
899,0.5156340135848796
907,0.5154111360271537
915,0.5150444046133633
923,0.5144417463555742
931,0.5134534747270896
939,0.5118384561168908
947,0.5092140950152934
955,0.504988507203967
963,0.49828416656295116
971,0.48789160364261863
979,0.47234885068486754
987,0.4503062868644654
995,0.4212908539611946
1003,0.3866273465339286
1011,0.34970856353534413
1019,0.3148989470120481
1027,0.28565176767018996
1035,0.26336614777704326
1043,0.24761709482013058
1051,0.23707043548168838
1059,0.23025980226266018
1067,0.22596444365982307
1075,0.22329566862793504
1083,0.22165290568708465
1091,0.22064750163825636
1096,0.2195206516522164
1104,0.21951488732962357
1112,0.21950723360128335
1120,0.21949707130524349
1128,0.21948357848550282
1136,0.21946566405224535
1144,0.21944187980431687
1152,0.21941030385137208
1160,0.21936838747017073
1168,0.219312786840017
1176,0.21924004531426636
1184,0.21917122647121154
1192,0.21980502993505613
1200,0.23844253636857338
1208,0.4206627946598656
1216,0.5314815138909281
1224,0.5377869449699043
1232,0.5375163446871998
1240,0.5368226383059954
1248,0.5358934474002631
1256,0.534667533351289
1264,0.5330543163651473
1272,0.5309375894874108
1280,0.5281707140839699
1288,0.5245718735854487
1296,0.5199209534281212
1304,0.5139601573891417
1312,0.5064014565196348
1320,0.49694481888183706
1328,0.4853111790880861
1336,0.4712921465290997
1344,0.45481332344404846
1352,0.43599965699358767
1360,0.4152220568047666
1368,0.39310061437438254
1376,0.3704479773583048
1384,0.3481578152626371
1392,0.327068209571044
1400,0.3078423676058063
1408,0.290900306618869
1416,0.27641140101253037
1424,0.2643345570021131
1432,0.2544818273654785
1440,0.24658331305884487
1448,0.2403399348545474
1456,0.23545955666330837
1461,0.2198201123989841
1469,0.21982011243788113
1477,0.2198201126598273
1485,0.2198201139262511
1493,0.2198201211524613
1501,0.21982016238518534
1509,0.21982039765873967
1517,0.21982174012130323
1525,0.21982939996226175
1533,0.2198730989826123
1541,0.2201221850420255
1549,0.2215350424693028
1557,0.22933169718178673
1565,0.26662108265380047
1573,0.36937730709804045
1581,0.46291882978782506
1589,0.49284629290372783
1597,0.49886679321805866
1605,0.49994936132139123
1613,0.5001399515225795
1621,0.5001733797776003
1629,0.5001792383223602
1637,0.5001802624091418
1645,0.5001804319485799
1653,0.5001804247227322
1661,0.5001802861452189
1669,0.500179751432599
1677,0.5001777603287075
1685,0.5001703584324385
1693,0.500142846638387
1701,0.5000406241822677
1709,0.4996612847870754
1717,0.4982601238865955
1725,0.4931723549382762
1733,0.47578608891497726
1741,0.4268394445211353
1749,0.3408249367623167
1757,0.26737547326376143
1765,0.23442381526298273
1773,0.22390419103027664
1781,0.22093060361405423
1789,0.22011971533025995
1797,0.21990077218589338
1805,0.21984181540808373
1813,0.21982595109329403
1821,0.2198216830957076
1826,0.22063647490803778
1834,0.22041685273606307
1842,0.22015349057674968
1850,0.2198388565160105
1858,0.2194665255692741
1866,0.21903691324618907
1874,0.2185758577440872
1882,0.2181934078520732
1890,0.2182671169416796
1898,0.22000011145066647
1906,0.22700852413854639
1914,0.24890661904293054
1922,0.30345638627697774
1930,0.3956984405937236
1938,0.4841995555053373
1946,0.5326021861563088
1954,0.5499357968918707
1962,0.5532660693523362
1970,0.5511611097155855
1978,0.5467280548674077
1986,0.5409426773935837
1994,0.5340581128618429
2002,0.5260978161685386
2010,0.517022100973042
2018,0.5067876514934102
2026,0.49537295640951906
2034,0.48279259573350103
2042,0.46910678339032524
2050,0.45442712270853164
2058,0.43891786882007705
2066,0.42279182439398727
2074,0.40630057734347025
2082,0.389719757904432
2090,0.3733310149108364
2098,0.35740314789791905
2106,0.34217502737111355
2114,0.3278425191532823
2122,0.3145507423545945
2130,0.3023919212683965
2138,0.2914081448695025
2146,0.2815977331360001
2154,0.2729236904791711
2162,0.2653228403457277
2170,0.25871455265759896
2178,0.25300836371134244
2186,0.24811014728067787
2191,0.2212381592957661
2199,0.2212381568144246
2207,0.22123815647618458
2215,0.22123817207235605
2223,0.22123826620016956
2231,0.2212387092911346
2239,0.2212406482725697
2247,0.22124891212085793
2255,0.22128377057516446
2263,0.2214301480937221
2271,0.22204264365856077
2279,0.2245835102434921
2287,0.23478242793731807
2295,0.27090103297215745
2303,0.3577887867365364
2311,0.4556586899487957
2319,0.5040209240882157
2327,0.5186501108507136
2335,0.5223421568888156
2343,0.5231927540210877
2351,0.5233216430439069
2359,0.5232258692132309
2367,0.522989231364424
2375,0.5225720367461137
2383,0.5218648137808748
2391,0.520675197490626
2399,0.5186842288213761
2407,0.5153764043666161
2415,0.5099461676961796
2423,0.501204429831263
2431,0.4875655274020696
2439,0.46729203458599006
2447,0.43922664995057104
2455,0.4039741763404538
2463,0.3647276817908548
2471,0.3264939065729373
2479,0.2937951678629491
2487,0.26880330450536366
2495,0.25129390156999565
2503,0.2397613912102144
2511,0.23247141036348068
2519,0.22798229751835453
2527,0.2252623598214155
2535,0.22363050736348364
2543,0.22265724025433303
2551,0.22207881384395617
2556,0.2269661156000749
2564,0.22648451326212904
2572,0.2259308313109299
2580,0.22529455054420927
2588,0.22456370387555938
2596,0.22372470738977743
2604,0.22276219202708963
2612,0.22165889510629844
2620,0.22039594751245883
2628,0.21895550798572264
2636,0.217337161238667
2644,0.21565490322211078
2652,0.2147028762699617
2660,0.21913996462784113
2668,0.2521334208361949
2676,0.36934607987253637
2684,0.5088374817222311
2692,0.5583505629767949
2700,0.5648700947592403
2708,0.561752209451091
2716,0.5564297813157758
2724,0.5501997441561743
2732,0.5432552729634808
2740,0.5356054262496532
2748,0.5272358065324586
2756,0.518138158975188
2764,0.5083175099605031
2772,0.4977952236919572
2780,0.48661089995721896
2788,0.474823395967942
2796,0.4625108309519744
2804,0.4497694200708686
2812,0.4367110744942191
2820,0.42345983414396415
2828,0.41014734065886194
2836,0.39690768436373175
2844,0.38387204569222955
2852,0.3711635806589527
2860,0.3588929654042474
2868,0.3471549238798971
2876,0.33602593411781423
2884,0.3255631670036121
2892,0.3158045814100675
2900,0.30676999936006294
2908,0.29846292410895925
2916,0.29087284316610057
2921,0.22057979238292721
2929,0.22053513839813468
2937,0.22047886135357578
2945,0.22040794150305668
2953,0.22031857787622844
2961,0.2202059881918561
2969,0.22006415924422287
2977,0.21988554089922208
2985,0.21966071577059013
2993,0.21937845606343392
3001,0.2190301068493821
3009,0.21865484200055085
3017,0.21876229499733565
3025,0.22412496526163384
3033,0.2703015017227006
3041,0.4279220486643749
3049,0.5260199102062321
3057,0.5409301831788397
3065,0.5406763526358143
3073,0.5381992862838463
3081,0.534900489197811
3089,0.5308135728838633
3097,0.5258077464049368
3105,0.519722471148995
3113,0.5123883487741756
3121,0.5036397627416191
3129,0.49333132513450634
3137,0.4813592638675412
3145,0.46768634396751585
3153,0.4523668327133315
3161,0.43556603516121145
3169,0.4175678966489746
3177,0.3987651624271574
3185,0.37963013814212376
3193,0.360669494619113
3201,0.3423717586222338
3209,0.32515869588860247
3217,0.3093504148747501
3225,0.29514941020171187
3233,0.2826431616092686
3241,0.2718206232765612
3249,0.26259615055324587
3257,0.2548349112029288
3265,0.24837562097141264
3273,0.24304848781450702
3281,0.2386878882174368
3286,0.21893331313444744
3294,0.2189325548526355
3302,0.21893148845527868
3310,0.2189299892273534
3318,0.21892788416308753
3326,0.21892494328203008
3334,0.21892091730336827
3342,0.21891586796667548
3350,0.21891217435253588
3358,0.21892592398190613
3366,0.21905051515020094
3374,0.21980880223557103
3382,0.22405308855389647
3390,0.24588815022184188
3398,0.32828065343961427
3406,0.4605396280002035
3414,0.5275655345078026
3422,0.5436309391654975
3430,0.5464864125801033
3438,0.5467015100066921
3446,0.5463128202178941
3454,0.5456437669667185
3462,0.5446851531234277
3470,0.5433423737624877
3478,0.5414716790821965
3486,0.538876650344917
3494,0.5352966140366436
3502,0.5303947999667552
3510,0.5237520160116319
3518,0.5148745511214612
3526,0.5032291231744958
3534,0.4883196241265417
3542,0.46981425643133085
3550,0.4477102158228855
3558,0.4224859874628852
3566,0.3951579135376695
3574,0.36716708698681577
3582,0.34009864253989897
3590,0.3153385776984114
3598,0.29381622156759146
3606,0.2759220965367932
3614,0.26158666958383064
3622,0.2504399016300228
3630,0.2419720096168126
3638,0.2356522804694427
3646,0.230997923383233
3651,0.21928052427137784
3659,0.2192798871513059
3667,0.21927898577072927
3675,0.21927771052937722
3683,0.2192759064124937
3691,0.2192733544566538
3699,0.21926974769181048
3707,0.21926467489669796
3715,0.2192577440828295
3723,0.21924996325210455
3731,0.2192556244432599
3739,0.21940080638277323
3747,0.22072933717501328
3755,0.2314346806771484
3763,0.2979036819527869
3771,0.4489205183681246
3779,0.518564989900338
3787,0.5298648442808744
3795,0.5310856007877923
3803,0.5309362637248151
3811,0.5304969316901662
3819,0.5298498429970911
3827,0.5289355914252449
3835,0.5276508773291112
3843,0.5258513420804796
3851,0.5233409700633141
3859,0.5198587654941221
3867,0.5150662781327457
3875,0.508541252087153
3883,0.49978664538404266
3891,0.48826883757486567
3899,0.47350066954083553
3907,0.4551773409554048
3915,0.43334830092941967
3923,0.4085671630679624
3931,0.3819287834680651
3939,0.3549222324562984
3947,0.3291195995056906
3955,0.30582747177652864
3963,0.2858545149641723
3971,0.2694684778224544
3979,0.25650593142313904
3987,0.2465438864803019
3995,0.23905662104769737
4003,0.23352311982304072
4011,0.22948414255273647
4016,0.218743957354981
4024,0.21874360226816641
4032,0.21874311571022986
4040,0.21874250401522305
4048,0.21874198421168028
4056,0.21874277300102393
4064,0.21875056442537893
4072,0.21879075356865302
4080,0.21897485119202928
4088,0.2197883835279908
4096,0.22330798485132589
4104,0.23780914368805625
4112,0.2879033143117926
4120,0.39206228876362176
4128,0.4832759209844089
4136,0.5195005730255638
4144,0.5291843048808108
4152,0.5314077151021442
4160,0.5318018241367841
4168,0.5317217652949707
4176,0.5314612570960038
4184,0.5310580168820709
4192,0.5304787384545885
4200,0.5296569574373888
4208,0.5284954371040793
4216,0.5268585558921879
4224,0.5245604958130546
4232,0.5213511121739272
4240,0.5169017311407307
4248,0.51079550870965
4256,0.5025310986199114
4264,0.49155356838261116
4272,0.4773299677340711
4280,0.4594820620288959
4288,0.4379661743684315
4296,0.4132470390785426
4304,0.3863699477063448
4312,0.3588416823370234
4320,0.33231926616769975
4328,0.30822978323842115
4336,0.2874944888852959
4344,0.2704558150965393
4352,0.25698077918337936
4360,0.2466432007902835
4368,0.2388960605090597
4376,0.2331914893912135
4381,0.2228750324594671
4389,0.2228750200183262
4397,0.22287500019431858
4405,0.22287496860627876
4413,0.22287491827315892
4421,0.22287483807120498
4429,0.22287471027562297
4437,0.22287450664469158
4445,0.22287418224221753
4453,0.22287366867543576
4461,0.2228730163347143
4469,0.22288021969778796
4477,0.22330041587756805
4485,0.2428163823800958
4493,0.44953278943331304
4501,0.5092892174311826
4509,0.5108046007796929
4517,0.5108140748669407
4525,0.5107804792660897
4533,0.5107259833216857
4541,0.5106391710728235
4549,0.5105009501139746
4557,0.5102809796885899
4565,0.5099311679257322
4573,0.5093755255879153
4581,0.5084945827588571
4589,0.5071020066500364
4597,0.5049108843195083
4605,0.5014884536157951
4613,0.4962034363920277
4621,0.48818429120904844
4629,0.4763352187368522
4637,0.4594961979780894
4645,0.43684499912371133
4653,0.40852666716842795
4661,0.37619397020351075
4669,0.342889169938762
4677,0.31202981034227034
4685,0.2861179909263502
4693,0.2661000421210148
4701,0.2516082347699645
4709,0.24160327269288404
4717,0.2349202105413407
4725,0.23055395331053433
4733,0.2277425063023037
4741,0.22594911578852475
4746,0.219176831533825
4754,0.21917683171811347
4762,0.21917683275865157
4770,0.2191768386176635
4778,0.21917687157510343
4786,0.21917705689481232
4794,0.21917809880214426
4802,0.2191839562172009
4810,0.21921688117182309
4818,0.21940183444068367
4826,0.22043704927030763
4834,0.2261163933558724
4842,0.2541607902088027
4850,0.3436089335652657
4858,0.4474118629454111
4866,0.48718070929610857
4874,0.4957530115234416
4882,0.49733549320966486
4890,0.4976186136986601
4898,0.4976684783140036
4906,0.49767619769379035
4914,0.4976751871250071
4922,0.49767007670161884
4930,0.49765896914171126
4938,0.4976359002597097
4946,0.49758817706504027
4954,0.4974895097872525
4962,0.4972856362705552
4970,0.49686486720326734
4978,0.4959985281023813
4986,0.4942235380956124
4994,0.4906232388519793
5002,0.4834672078340559
5010,0.46980035068368925
5018,0.44558261488441464
5026,0.407867108005304
5034,0.35951073218917295
5042,0.3108919651229733
5050,0.2726040034982371
5058,0.24784662909070912
5066,0.23381533390625456
5074,0.22645115390809642
5082,0.22274161629589048
